date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:00:50	12049/12049	---M--	200	added ('OK')	image/jpeg	etag:%222f11-5bb6fd5c4ccec%22	https://andyhardy.co/media/pages/portfolio/5fc474e829-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-13-400x400-q72.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/5fc474e829-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-13-400x400-q72.jpg	(from https://andyhardy.co/portfolio)
12:00:50	173733/173733	---M--	200	added ('OK')	image/jpeg	etag:%222a6a5-5bb99c0ac041b%22	https://andyhardy.co/media/pages/portfolio/8a05ff2f7c-1613463735/andy-hardy-people-accomodation-photographer-filmmaker-australia-1-2160x2160.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/8a05ff2f7c-1613463735/andy-hardy-people-accomodation-photographer-filmmaker-australia-1-2160x2160.jpg	(from https://andyhardy.co/portfolio)
12:00:51	6771/6771	---M--	200	added ('OK')	image/jpeg	etag:%221a73-5bb6fd5cc6649%22	https://andyhardy.co/media/pages/portfolio/8a05ff2f7c-1613463735/andy-hardy-people-accomodation-photographer-filmmaker-australia-1-400x400-q72.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/8a05ff2f7c-1613463735/andy-hardy-people-accomodation-photographer-filmmaker-australia-1-400x400-q72.jpg	(from https://andyhardy.co/portfolio)
12:00:52	426574/426574	---M--	200	added ('OK')	image/jpeg	etag:%226824e-5bb99c0b7df57%22	https://andyhardy.co/media/pages/portfolio/2a755d9043-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-17-2160x2160.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/2a755d9043-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-17-2160x2160.jpg	(from https://andyhardy.co/portfolio)
12:00:52	9766/9766	---M--	200	added ('OK')	image/jpeg	etag:%222626-5bb6fd5d2cb0c%22	https://andyhardy.co/media/pages/portfolio/2a755d9043-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-17-400x400-q72.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/2a755d9043-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-17-400x400-q72.jpg	(from https://andyhardy.co/portfolio)
12:00:52	417861/417861	---M--	200	added ('OK')	image/jpeg	etag:%2266045-5bb99c0c2dbe9%22	https://andyhardy.co/media/pages/portfolio/d752473647-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-16-2160x2160.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/d752473647-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-16-2160x2160.jpg	(from https://andyhardy.co/portfolio)
12:00:52	13024/13024	---M--	200	added ('OK')	image/jpeg	etag:%2232e0-5bb6fd5d449de%22	https://andyhardy.co/media/pages/portfolio/d752473647-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-16-400x400-q72.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/d752473647-1613463737/andy-hardy-people-accomodation-photographer-filmmaker-australia-16-400x400-q72.jpg	(from https://andyhardy.co/portfolio)
12:00:53	17019/17019	---M--	200	added ('OK')	image/jpeg	etag:%22427b-5bb6fd5d474d6%22	https://andyhardy.co/media/pages/portfolio/95db376d5a-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-18-400x400-q72.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/95db376d5a-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-18-400x400-q72.jpg	(from https://andyhardy.co/portfolio)
12:00:53	775965/775965	---M--	200	added ('OK')	image/jpeg	etag:%22bd71d-5bb99c0cc9ffa%22	https://andyhardy.co/media/pages/portfolio/95db376d5a-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-18-2160x2160.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/95db376d5a-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-18-2160x2160.jpg	(from https://andyhardy.co/portfolio)
12:00:54	405131/405131	---M--	200	added ('OK')	image/jpeg	etag:%2262e8b-5bb98d74c6c58%22	https://andyhardy.co/media/pages/portfolio/7658eabf8e-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-19-2160x2160.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/7658eabf8e-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-19-2160x2160.jpg	(from https://andyhardy.co/portfolio)
12:00:54	13179/13179	---M--	200	added ('OK')	image/jpeg	etag:%22337b-5bb6fd5d4902f%22	https://andyhardy.co/media/pages/portfolio/7658eabf8e-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-19-400x400-q72.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/7658eabf8e-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-19-400x400-q72.jpg	(from https://andyhardy.co/portfolio)
12:00:55	19008/19008	---M--	200	added ('OK')	image/jpeg	etag:%224a40-5bb6fd5d280d3%22	https://andyhardy.co/media/pages/portfolio/5222d36971-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-20-400x400-q72.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/5222d36971-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-20-400x400-q72.jpg	(from https://andyhardy.co/portfolio)
12:00:55	827930/827930	---M--	200	added ('OK')	image/jpeg	etag:%22ca21a-5bb98d74c2608%22	https://andyhardy.co/media/pages/portfolio/5222d36971-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-20-2160x2160.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/5222d36971-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-20-2160x2160.jpg	(from https://andyhardy.co/portfolio)
12:00:55	283695/283695	---M--	200	added ('OK')	image/jpeg	etag:%224542f-5bb98d74b475e%22	https://andyhardy.co/media/pages/portfolio/f0ed94a32b-1613463739/andy-hardy-people-accomodation-photographer-filmmaker-australia-24-2160x2160.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/f0ed94a32b-1613463739/andy-hardy-people-accomodation-photographer-filmmaker-australia-24-2160x2160.jpg	(from https://andyhardy.co/portfolio)
12:00:56	13530/13530	---M--	200	added ('OK')	image/jpeg	etag:%2234da-5bb702660c7ef%22	https://andyhardy.co/media/pages/portfolio/f0ed94a32b-1613463739/andy-hardy-people-accomodation-photographer-filmmaker-australia-24-400x400-q72.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/f0ed94a32b-1613463739/andy-hardy-people-accomodation-photographer-filmmaker-australia-24-400x400-q72.jpg	(from https://andyhardy.co/portfolio)
12:00:56	19344/19344	---M--	200	added ('OK')	image/jpeg	etag:%224b90-5bb702668691c%22	https://andyhardy.co/media/pages/portfolio/703ebbe0ad-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-21-400x400-q72.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/703ebbe0ad-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-21-400x400-q72.jpg	(from https://andyhardy.co/portfolio)
12:00:56	626296/626296	---M--	200	added ('OK')	image/jpeg	etag:%2298e78-5bb99c0ef4364%22	https://andyhardy.co/media/pages/portfolio/703ebbe0ad-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-21-2160x2160.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/703ebbe0ad-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-21-2160x2160.jpg	(from https://andyhardy.co/portfolio)
12:00:57	21131/21131	---M--	200	added ('OK')	image/jpeg	etag:%22528b-5bb7026656b77%22	https://andyhardy.co/media/pages/portfolio/554db9a247-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-22-400x400-q72.jpg	C:/My%20Web%20Sites/https___andyhardy.co_/andyhardy.co/media/pages/portfolio/554db9a247-1613463738/andy-hardy-people-accomodation-photographer-filmmaker-australia-22-400x400-q72.jpg	(from https://andyhardy.co/portfolio)
