date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:01:45	118993/118993	---M-Z	200	added ('OK')	text/html	etag:%221d0d1-5bccbde65dcd5-gzip%22	https://vadimtyurin.com/	C:/My%20Web%20Sites/https___vadimtyurin.com/vadimtyurin.com/index.html	(from )
12:01:46	175/175	---M-Z	200	added ('OK')	text/plain	etag:%2215e-5c5ad6e44c7c8-gzip%22	https://vadimtyurin.com/robots.txt		(from )
12:01:46	342/342	---MC-	200	added ('OK')	image/png	date:Sun,%2025%20Jul%202021%2010:01:45%20GMT	https://static.tildacdn.com/tild6265-6266-4661-a432-616566393732/-/resize/504x/logo.png	C:/My%20Web%20Sites/https___vadimtyurin.com/static.tildacdn.com/tild6265-6266-4661-a432-616566393732/-/resize/504x/logo.png	(from https://vadimtyurin.com/)
12:01:47	733/733	---M--	200	added ('OK')	image/png	etag:%22383c7944e099278551822ce0f474424c%22	https://static.tildacdn.com/tild3962-3761-4332-a262-356535373438/fav_152.png	C:/My%20Web%20Sites/https___vadimtyurin.com/static.tildacdn.com/tild3962-3761-4332-a262-356535373438/fav_152.png	(from https://vadimtyurin.com/)
12:01:48	1521/1521	---M--	200	added ('OK')	image/png	etag:%22dd3a93f289fec454ba709e767b68564d%22	https://static.tildacdn.com/tild6532-3533-4336-b833-343536316463/fav_270.png	C:/My%20Web%20Sites/https___vadimtyurin.com/static.tildacdn.com/tild6532-3533-4336-b833-343536316463/fav_270.png	(from https://vadimtyurin.com/)
12:01:48	4112/4112	---MCZ	200	added ('OK')	text/css	etag:W/%22605342c5-1010%22	https://static.tildacdn.com/css/tilda-grid-3.0.min.css	C:/My%20Web%20Sites/https___vadimtyurin.com/static.tildacdn.com/css/tilda-grid-3.0.min.css	(from https://vadimtyurin.com/)
12:01:49	40264/40264	---MCZ	200	added ('OK')	text/css	date:Sun,%2005%20Jul%202020%2013:23:03%20GMT	https://ws.tildacdn.com/project1223412/tilda-blocks-2.12.css?t=1593876367	C:/My%20Web%20Sites/https___vadimtyurin.com/ws.tildacdn.com/project1223412/tilda-blocks-2.1206fd.css	(from https://vadimtyurin.com/)
12:01:49	10404/10404	---MCZ	200	added ('OK')	text/css	etag:W/%2260e1ba21-28a4%22	https://static.tildacdn.com/css/tilda-animation-1.0.min.css	C:/My%20Web%20Sites/https___vadimtyurin.com/static.tildacdn.com/css/tilda-animation-1.0.min.css	(from https://vadimtyurin.com/)
12:01:49	11207/11207	---MCZ	200	added ('OK')	text/css	etag:W/%226062ef1b-2bc7%22	https://static.tildacdn.com/css/tilda-slds-1.4.min.css	C:/My%20Web%20Sites/https___vadimtyurin.com/static.tildacdn.com/css/tilda-slds-1.4.min.css	(from https://vadimtyurin.com/)
12:01:49	6077/6077	---MCZ	200	added ('OK')	text/css	etag:W/%22605342c5-17bd%22	https://static.tildacdn.com/css/tilda-zoom-2.0.min.css	C:/My%20Web%20Sites/https___vadimtyurin.com/static.tildacdn.com/css/tilda-zoom-2.0.min.css	(from https://vadimtyurin.com/)
12:01:50	93064/93064	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260852438-16b88%22	https://static.tildacdn.com/js/jquery-1.10.2.min.js	C:/My%20Web%20Sites/https___vadimtyurin.com/static.tildacdn.com/js/jquery-1.10.2.min.js	(from https://vadimtyurin.com/)
12:01:50	43447/43447	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260a633e9-a9b7%22	https://static.tildacdn.com/js/tilda-scripts-2.8.min.js	C:/My%20Web%20Sites/https___vadimtyurin.com/static.tildacdn.com/js/tilda-scripts-2.8.min.js	(from https://vadimtyurin.com/)
12:01:51	26365/26365	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2017%20Jun%202021%2019:28:10%20GMT	https://ws.tildacdn.com/project1223412/tilda-blocks-2.7.js?t=1593876367	C:/My%20Web%20Sites/https___vadimtyurin.com/ws.tildacdn.com/project1223412/tilda-blocks-2.706fd.js	(from https://vadimtyurin.com/)
12:01:51	18051/18051	---MCZ	200	added ('OK')	application/javascript	etag:W/%2260ef1282-4683%22	https://static.tildacdn.com/js/lazyload-1.3.min.js	C:/My%20Web%20Sites/https___vadimtyurin.com/static.tildacdn.com/js/lazyload-1.3.min.js	(from https://vadimtyurin.com/)
